ID,Name,Role,Date,Status,Entry_Time,Exit_Time,Department
T003,Staff_3,Staff,2025-01-17,Present,09:00:00,15:30:00,Admin
T004,Staff_4,Staff,2025-01-17,Present,09:15:00,15:00:00,Teaching
T005,Staff_5,Staff,2025-01-17,Present,09:15:00,16:00:00,Teaching
S001,Student_1,Student,2025-01-20,Present,09:15:00,15:00:00,EEE
S002,Student_2,Student,2025-01-20,Present,09:00:00,15:45:00,IT
S003,Student_3,Student,2025-01-20,Present,09:00:00,15:45:00,ECE
S004,Student_4,Student,2025-01-20,Present,09:15:00,15:00:00,IT
S005,Student_5,Student,2025-01-20,Present,09:30:00,16:00:00,ECE
S006,Student_6,Student,2025-01-20,Absent,,,ECE
S007,Student_7,Student,2025-01-20,Absent,,,CSE
S008,Student_8,Student,2025-01-20,Present,09:15:00,16:00:00,ECE
S009,Student_9,Student,2025-01-20,Present,09:00:00,16:00:00,IT
S010,Student_10,Student,2025-01-20,Present,09:30:00,15:30:00,EEE
S011,Student_11,Student,2025-01-20,Present,09:00:00,15:30:00,EEE
S012,Student_12,Student,2025-01-20,Absent,,,ECE
S013,Student_13,Student,2025-01-20,Present,09:00:00,16:00:00,ME
S014,Student_14,Student,2025-01-20,Present,09:15:00,15:00:00,ECE
S015,Student_15,Student,2025-01-20,Present,09:00:00,15:45:00,ECE
S016,Student_16,Student,2025-01-20,Present,09:30:00,15:45:00,EEE
S017,Student_17,Student,2025-01-20,Present,10:00:00,15:30:00,ECE
S018,Student_18,Student,2025-01-20,Present,09:30:00,15:00:00,EEE
S019,Student_19,Student,2025-01-20,Present,09:15:00,16:00:00,CSE
S020,Student_20,Student,2025-01-20,Present,09:15:00,15:45:00,ECE
S021,Student_21,Student,2025-01-20,Present,09:15:00,15:45:00,ECE
S022,Student_22,Student,2025-01-20,Present,09:00:00,15:30:00,CSE
S023,Student_23,Student,2025-01-20,Absent,,,EEE
S024,Student_24,Student,2025-01-20,Present,09:00:00,15:30:00,IT
S025,Student_25,Student,2025-01-20,Present,09:00:00,15:00:00,ME
T001,Staff_1,Staff,2025-01-20,Present,09:00:00,15:45:00,Admin
T002,Staff_2,Staff,2025-01-20,Present,09:30:00,15:45:00,Teaching
T003,Staff_3,Staff,2025-01-20,Present,09:15:00,16:00:00,Teaching
T004,Staff_4,Staff,2025-01-20,Present,09:00:00,15:45:00,Teaching
T005,Staff_5,Staff,2025-01-20,Present,09:00:00,15:30:00,Teaching
S001,Student_1,Student,2025-01-21,Present,09:30:00,16:00:00,EEE
S002,Student_2,Student,2025-01-21,Present,09:30:00,15:45:00,ME
S003,Student_3,Student,2025-01-21,Present,09:30:00,15:45:00,IT
S004,Student_4,Student,2025-01-21,Present,09:15:00,16:00:00,IT
S005,Student_5,Student,2025-01-21,Present,09:15:00,15:30:00,EEE
S006,Student_6,Student,2025-01-21,Present,09:30:00,16:00:00,ECE
S007,Student_7,Student,2025-01-21,Present,09:30:00,15:30:00,EEE
S008,Student_8,Student,2025-01-21,Present,09:00:00,16:00:00,EEE
S009,Student_9,Student,2025-01-21,Present,09:00:00,16:00:00,ECE
S010,Student_10,Student,2025-01-21,Present,09:30:00,16:00:00,CSE
S011,Student_11,Student,2025-01-21,Present,09:00:00,16:00:00,CSE
S012,Student_12,Student,2025-01-21,Absent,,,ME
S013,Student_13,Student,2025-01-21,Present,09:15:00,15:45:00,CSE
S014,Student_14,Student,2025-01-21,Present,10:00:00,15:45:00,ECE
S015,Student_15,Student,2025-01-21,Present,09:00:00,16:00:00,CSE
S016,Student_16,Student,2025-01-21,Present,09:00:00,16:00:00,EEE
S017,Student_17,Student,2025-01-21,Present,09:00:00,16:00:00,IT
S018,Student_18,Student,2025-01-21,Present,09:00:00,15:45:00,ECE
S019,Student_19,Student,2025-01-21,Absent,,,ME
S020,Student_20,Student,2025-01-21,Present,09:30:00,15:45:00,EEE
S021,Student_21,Student,2025-01-21,Present,09:00:00,16:00:00,ME
S022,Student_22,Student,2025-01-21,Present,09:00:00,15:45:00,ME
S023,Student_23,Student,2025-01-21,Absent,,,EEE
S024,Student_24,Student,2025-01-21,Present,09:15:00,15:00:00,ECE
S025,Student_25,Student,2025-01-21,Absent,,,ECE
T001,Staff_1,Staff,2025-01-21,Absent,,,Admin
T002,Staff_2,Staff,2025-01-21,Present,09:00:00,15:30:00,Admin
T003,Staff_3,Staff,2025-01-21,Present,09:00:00,16:00:00,Admin
T004,Staff_4,Staff,2025-01-21,Present,10:00:00,15:30:00,Teaching
T005,Staff_5,Staff,2025-01-21,Absent,,,Teaching
S001,Student_1,Student,2025-01-22,Present,10:00:00,15:30:00,CSE
S002,Student_2,Student,2025-01-22,Present,09:00:00,15:30:00,ECE
S003,Student_3,Student,2025-01-22,Present,09:30:00,15:45:00,EEE
S004,Student_4,Student,2025-01-22,Present,09:15:00,16:00:00,ME
S005,Student_5,Student,2025-01-22,Present,09:00:00,15:30:00,IT
S006,Student_6,Student,2025-01-22,Present,09:15:00,15:45:00,ME
S007,Student_7,Student,2025-01-22,Present,09:15:00,15:30:00,IT
S008,Student_8,Student,2025-01-22,Absent,,,ECE
S009,Student_9,Student,2025-01-22,Absent,,,EEE
S010,Student_10,Student,2025-01-22,Present,09:15:00,15:45:00,ME
S011,Student_11,Student,2025-01-22,Present,09:00:00,15:30:00,CSE
S012,Student_12,Student,2025-01-22,Present,09:00:00,16:00:00,ECE
S013,Student_13,Student,2025-01-22,Present,09:00:00,15:45:00,ME
S014,Student_14,Student,2025-01-22,Present,09:30:00,16:00:00,ECE
S015,Student_15,Student,2025-01-22,Present,10:00:00,15:30:00,ECE
S016,Student_16,Student,2025-01-22,Present,09:15:00,15:45:00,IT
S017,Student_17,Student,2025-01-22,Present,09:15:00,15:30:00,ME
S018,Student_18,Student,2025-01-22,Present,09:30:00,15:45:00,ECE
S019,Student_19,Student,2025-01-22,Present,09:00:00,16:00:00,EEE
S020,Student_20,Student,2025-01-22,Present,09:00:00,15:30:00,IT
S021,Student_21,Student,2025-01-22,Present,09:15:00,16:00:00,CSE
S022,Student_22,Student,2025-01-22,Present,09:30:00,15:30:00,EEE
S023,Student_23,Student,2025-01-22,Present,09:00:00,15:45:00,EEE
S024,Student_24,Student,2025-01-22,Present,09:30:00,16:00:00,ECE
S025,Student_25,Student,2025-01-22,Present,09:00:00,16:00:00,ECE
T001,Staff_1,Staff,2025-01-22,Absent,,,Teaching
T002,Staff_2,Staff,2025-01-22,Present,09:00:00,16:00:00,Teaching
T003,Staff_3,Staff,2025-01-22,Present,09:00:00,16:00:00,Teaching
T004,Staff_4,Staff,2025-01-22,Present,09:00:00,15:45:00,Admin
T005,Staff_5,Staff,2025-01-22,Present,09:30:00,16:00:00,Teaching
S001,Student_1,Student,2025-01-23,Present,09:15:00,16:00:00,IT
S002,Student_2,Student,2025-01-23,Present,09:00:00,15:45:00,EEE
S003,Student_3,Student,2025-01-23,Present,09:00:00,15:45:00,EEE
S004,Student_4,Student,2025-01-23,Present,09:00:00,16:00:00,IT
S005,Student_5,Student,2025-01-23,Present,09:00:00,16:00:00,EEE
S006,Student_6,Student,2025-01-23,Present,09:15:00,16:00:00,EEE
S007,Student_7,Student,2025-01-23,Absent,,,IT
S008,Student_8,Student,2025-01-23,Present,10:00:00,15:30:00,IT
S009,Student_9,Student,2025-01-23,Present,09:15:00,15:30:00,IT
S010,Student_10,Student,2025-01-23,Present,09:15:00,15:00:00,CSE
S011,Student_11,Student,2025-01-23,Present,09:00:00,15:30:00,CSE
S012,Student_12,Student,2025-01-23,Absent,,,CSE
S013,Student_13,Student,2025-01-23,Present,09:15:00,15:30:00,IT
S014,Student_14,Student,2025-01-23,Present,09:00:00,16:00:00,EEE
S015,Student_15,Student,2025-01-23,Present,09:30:00,15:30:00,CSE
S016,Student_16,Student,2025-01-23,Present,09:00:00,15:30:00,ECE
S017,Student_17,Student,2025-01-23,Present,09:00:00,16:00:00,ECE
S018,Student_18,Student,2025-01-23,Present,09:15:00,16:00:00,CSE
S019,Student_19,Student,2025-01-23,Present,09:15:00,15:45:00,CSE
S020,Student_20,Student,2025-01-23,Present,09:15:00,16:00:00,ECE
S021,Student_21,Student,2025-01-23,Present,09:00:00,15:45:00,ME
S022,Student_22,Student,2025-01-23,Present,09:00:00,16:00:00,EEE
S023,Student_23,Student,2025-01-23,Present,10:00:00,15:30:00,ECE
S024,Student_24,Student,2025-01-23,Present,09:30:00,16:00:00,IT
S025,Student_25,Student,2025-01-23,Present,09:00:00,15:45:00,IT
T001,Staff_1,Staff,2025-01-23,Present,09:15:00,15:45:00,Admin
T002,Staff_2,Staff,2025-01-23,Present,09:00:00,16:00:00,Admin
T003,Staff_3,Staff,2025-01-23,Present,09:00:00,15:30:00,Admin
T004,Staff_4,Staff,2025-01-23,Present,09:30:00,16:00:00,Teaching
T005,Staff_5,Staff,2025-01-23,Present,09:15:00,15:00:00,Admin
S001,Student_1,Student,2025-01-24,Present,09:30:00,15:30:00,ECE
S002,Student_2,Student,2025-01-24,Present,09:30:00,16:00:00,IT
S003,Student_3,Student,2025-01-24,Present,09:00:00,15:45:00,IT
S004,Student_4,Student,2025-01-24,Present,10:00:00,15:30:00,ME
S005,Student_5,Student,2025-01-24,Absent,,,CSE
S006,Student_6,Student,2025-01-24,Present,09:30:00,15:45:00,ECE
S007,Student_7,Student,2025-01-24,Present,09:15:00,15:45:00,EEE
S008,Student_8,Student,2025-01-24,Absent,,,CSE
S009,Student_9,Student,2025-01-24,Present,09:00:00,16:00:00,ME
S010,Student_10,Student,2025-01-24,Present,10:00:00,16:00:00,CSE
S011,Student_11,Student,2025-01-24,Present,09:15:00,15:45:00,ME
S012,Student_12,Student,2025-01-24,Present,09:30:00,15:00:00,IT
S013,Student_13,Student,2025-01-24,Present,09:30:00,16:00:00,ME
S014,Student_14,Student,2025-01-24,Present,09:15:00,15:00:00,ECE
S015,Student_15,Student,2025-01-24,Present,09:15:00,16:00:00,ECE
S016,Student_16,Student,2025-01-24,Present,09:00:00,15:45:00,CSE
S017,Student_17,Student,2025-01-24,Present,09:30:00,16:00:00,CSE
S018,Student_18,Student,2025-01-24,Present,09:00:00,16:00:00,CSE
S019,Student_19,Student,2025-01-24,Present,09:30:00,15:30:00,IT
S020,Student_20,Student,2025-01-24,Present,10:00:00,16:00:00,EEE
S021,Student_21,Student,2025-01-24,Present,09:15:00,16:00:00,ME
S022,Student_22,Student,2025-01-24,Present,09:30:00,16:00:00,EEE
S023,Student_23,Student,2025-01-24,Present,09:30:00,15:30:00,EEE
S024,Student_24,Student,2025-01-24,Present,10:00:00,16:00:00,ECE
S025,Student_25,Student,2025-01-24,Present,10:00:00,15:45:00,ME
T001,Staff_1,Staff,2025-01-24,Present,09:00:00,16:00:00,Teaching
T002,Staff_2,Staff,2025-01-24,Present,10:00:00,16:00:00,Teaching
T003,Staff_3,Staff,2025-01-24,Present,09:15:00,15:30:00,Admin
T004,Staff_4,Staff,2025-01-24,Present,09:30:00,15:00:00,Teaching
T005,Staff_5,Staff,2025-01-24,Absent,,,Teaching
S001,Student_1,Student,2025-01-27,Present,09:30:00,16:00:00,ECE
S002,Student_2,Student,2025-01-27,Present,09:00:00,15:45:00,ECE
S003,Student_3,Student,2025-01-27,Absent,,,IT
S004,Student_4,Student,2025-01-27,Present,09:30:00,15:45:00,CSE
S005,Student_5,Student,2025-01-27,Present,09:00:00,16:00:00,IT
S006,Student_6,Student,2025-01-27,Present,09:00:00,16:00:00,CSE
S007,Student_7,Student,2025-01-27,Present,09:30:00,15:30:00,ECE
S008,Student_8,Student,2025-01-27,Present,10:00:00,15:30:00,ECE
S009,Student_9,Student,2025-01-27,Present,10:00:00,15:30:00,IT
S010,Student_10,Student,2025-01-27,Present,09:00:00,16:00:00,ECE
S011,Student_11,Student,2025-01-27,Present,09:00:00,15:45:00,IT
S012,Student_12,Student,2025-01-27,Present,09:00:00,15:45:00,IT
S013,Student_13,Student,2025-01-27,Present,09:00:00,15:45:00,ME
S014,Student_14,Student,2025-01-27,Present,09:30:00,16:00:00,ME
S015,Student_15,Student,2025-01-27,Present,09:00:00,15:45:00,ECE
S016,Student_16,Student,2025-01-27,Present,09:30:00,15:00:00,CSE
S017,Student_17,Student,2025-01-27,Absent,,,ME
S018,Student_18,Student,2025-01-27,Absent,,,IT
S019,Student_19,Student,2025-01-27,Present,09:30:00,16:00:00,EEE
S020,Student_20,Student,2025-01-27,Present,09:15:00,15:30:00,ME
S021,Student_21,Student,2025-01-27,Present,10:00:00,15:30:00,CSE
S022,Student_22,Student,2025-01-27,Present,09:00:00,16:00:00,ECE
S023,Student_23,Student,2025-01-27,Absent,,,ECE
S024,Student_24,Student,2025-01-27,Present,09:00:00,15:30:00,IT
S025,Student_25,Student,2025-01-27,Present,09:00:00,16:00:00,ME
T001,Staff_1,Staff,2025-01-27,Present,09:15:00,16:00:00,Teaching
T002,Staff_2,Staff,2025-01-27,Present,09:00:00,15:45:00,Teaching
T003,Staff_3,Staff,2025-01-27,Present,09:30:00,15:30:00,Admin
T004,Staff_4,Staff,2025-01-27,Present,09:00:00,16:00:00,Admin
T005,Staff_5,Staff,2025-01-27,Present,09:15:00,15:45:00,Teaching
S001,Student_1,Student,2025-01-28,Present,09:15:00,16:00:00,ECE
S002,Student_2,Student,2025-01-28,Present,09:30:00,15:45:00,EEE
S003,Student_3,Student,2025-01-28,Present,09:00:00,15:30:00,EEE
S004,Student_4,Student,2025-01-28,Absent,,,EEE
S005,Student_5,Student,2025-01-28,Present,09:00:00,15:45:00,ME
S006,Student_6,Student,2025-01-28,Present,09:30:00,15:45:00,ECE
S007,Student_7,Student,2025-01-28,Present,09:30:00,15:45:00,ME
S008,Student_8,Student,2025-01-28,Present,09:00:00,16:00:00,CSE
S009,Student_9,Student,2025-01-28,Present,09:00:00,16:00:00,EEE
S010,Student_10,Student,2025-01-28,Present,09:00:00,16:00:00,EEE
S011,Student_11,Student,2025-01-28,Present,09:15:00,16:00:00,ME
S012,Student_12,Student,2025-01-28,Present,10:00:00,15:30:00,ECE
S013,Student_13,Student,2025-01-28,Present,09:30:00,15:45:00,IT
S014,Student_14,Student,2025-01-28,Present,09:00:00,16:00:00,IT
S015,Student_15,Student,2025-01-28,Absent,,,EEE
S016,Student_16,Student,2025-01-28,Present,09:15:00,16:00:00,IT
S017,Student_17,Student,2025-01-28,Present,09:15:00,16:00:00,CSE
S018,Student_18,Student,2025-01-28,Present,09:30:00,16:00:00,EEE
S019,Student_19,Student,2025-01-28,Present,09:15:00,16:00:00,EEE
S020,Student_20,Student,2025-01-28,Present,09:15:00,15:45:00,CSE
S021,Student_21,Student,2025-01-28,Present,09:00:00,16:00:00,EEE
S022,Student_22,Student,2025-01-28,Present,09:15:00,16:00:00,CSE
S023,Student_23,Student,2025-01-28,Present,09:00:00,16:00:00,IT
S024,Student_24,Student,2025-01-28,Present,09:00:00,15:45:00,ME
S025,Student_25,Student,2025-01-28,Present,09:30:00,16:00:00,EEE
T001,Staff_1,Staff,2025-01-28,Present,09:00:00,15:45:00,Teaching
T002,Staff_2,Staff,2025-01-28,Present,09:30:00,15:45:00,Admin
T003,Staff_3,Staff,2025-01-28,Present,09:15:00,15:45:00,Admin
T004,Staff_4,Staff,2025-01-28,Present,09:00:00,15:45:00,Admin
T005,Staff_5,Staff,2025-01-28,Present,09:00:00,16:00:00,Teaching
S001,Student_1,Student,2025-01-29,Present,10:00:00,15:45:00,CSE
S002,Student_2,Student,2025-01-29,Present,09:30:00,15:45:00,ECE
S003,Student_3,Student,2025-01-29,Present,09:00:00,16:00:00,CSE
S004,Student_4,Student,2025-01-29,Present,09:00:00,16:00:00,CSE
S005,Student_5,Student,2025-01-29,Present,09:30:00,16:00:00,ECE
S006,Student_6,Student,2025-01-29,Present,09:00:00,15:30:00,EEE
S007,Student_7,Student,2025-01-29,Present,09:15:00,15:00:00,EEE
S008,Student_8,Student,2025-01-29,Absent,,,CSE
S009,Student_9,Student,2025-01-29,Present,10:00:00,15:45:00,ECE
S010,Student_10,Student,2025-01-29,Present,09:00:00,15:30:00,ME
S011,Student_11,Student,2025-01-29,Present,09:00:00,15:30:00,EEE
S012,Student_12,Student,2025-01-29,Present,09:30:00,15:00:00,IT
S013,Student_13,Student,2025-01-29,Present,09:15:00,16:00:00,CSE
S014,Student_14,Student,2025-01-29,Present,10:00:00,16:00:00,IT
S015,Student_15,Student,2025-01-29,Present,09:00:00,16:00:00,CSE
S016,Student_16,Student,2025-01-29,Present,09:30:00,16:00:00,ME
S017,Student_17,Student,2025-01-29,Present,09:30:00,15:00:00,EEE
S018,Student_18,Student,2025-01-29,Present,09:00:00,15:45:00,IT
S019,Student_19,Student,2025-01-29,Present,09:00:00,15:45:00,ECE
S020,Student_20,Student,2025-01-29,Present,10:00:00,16:00:00,ME
S021,Student_21,Student,2025-01-29,Present,09:30:00,16:00:00,ECE
S022,Student_22,Student,2025-01-29,Present,09:30:00,15:45:00,EEE
S023,Student_23,Student,2025-01-29,Present,09:30:00,15:45:00,IT
S024,Student_24,Student,2025-01-29,Present,09:00:00,16:00:00,CSE
S025,Student_25,Student,2025-01-29,Present,09:15:00,15:30:00,CSE
T001,Staff_1,Staff,2025-01-29,Absent,,,Teaching
T002,Staff_2,Staff,2025-01-29,Present,09:30:00,16:00:00,Teaching
T003,Staff_3,Staff,2025-01-29,Present,09:00:00,16:00:00,Teaching
T004,Staff_4,Staff,2025-01-29,Present,09:00:00,16:00:00,Admin
T005,Staff_5,Staff,2025-01-29,Absent,,,Admin
S001,Student_1,Student,2025-01-30,Present,09:30:00,15:30:00,CSE
S002,Student_2,Student,2025-01-30,Present,09:30:00,15:30:00,ME
S003,Student_3,Student,2025-01-30,Present,09:00:00,15:45:00,ME
S004,Student_4,Student,2025-01-30,Absent,,,ME
S005,Student_5,Student,2025-01-30,Present,10:00:00,15:30:00,EEE
S006,Student_6,Student,2025-01-30,Absent,,,IT
S007,Student_7,Student,2025-01-30,Present,09:30:00,16:00:00,EEE
S008,Student_8,Student,2025-01-30,Present,10:00:00,15:45:00,ME
S009,Student_9,Student,2025-01-30,Present,09:00:00,16:00:00,IT
S010,Student_10,Student,2025-01-30,Absent,,,CSE
S011,Student_11,Student,2025-01-30,Present,10:00:00,16:00:00,ME
S012,Student_12,Student,2025-01-30,Present,09:00:00,16:00:00,ECE
S013,Student_13,Student,2025-01-30,Present,10:00:00,16:00:00,ME
S014,Student_14,Student,2025-01-30,Present,09:00:00,16:00:00,IT
S015,Student_15,Student,2025-01-30,Present,09:15:00,15:30:00,ME
S016,Student_16,Student,2025-01-30,Present,09:30:00,15:00:00,ME
S017,Student_17,Student,2025-01-30,Present,09:00:00,16:00:00,EEE
S018,Student_18,Student,2025-01-30,Present,09:15:00,15:45:00,CSE
S019,Student_19,Student,2025-01-30,Present,09:30:00,16:00:00,ECE
S020,Student_20,Student,2025-01-30,Present,10:00:00,16:00:00,ECE
S021,Student_21,Student,2025-01-30,Present,09:15:00,16:00:00,ECE
S022,Student_22,Student,2025-01-30,Present,09:00:00,16:00:00,EEE
S023,Student_23,Student,2025-01-30,Present,09:30:00,15:45:00,ME
S024,Student_24,Student,2025-01-30,Absent,,,CSE
S025,Student_25,Student,2025-01-30,Present,10:00:00,16:00:00,EEE
T001,Staff_1,Staff,2025-01-30,Present,09:15:00,15:30:00,Teaching
T002,Staff_2,Staff,2025-01-30,Present,09:15:00,15:45:00,Admin
T003,Staff_3,Staff,2025-01-30,Present,09:00:00,15:00:00,Admin
T004,Staff_4,Staff,2025-01-30,Absent,,,Teaching
T005,Staff_5,Staff,2025-01-30,Present,09:15:00,16:00:00,Teaching
S001,Student_1,Student,2025-01-31,Present,09:30:00,16:00:00,EEE
S002,Student_2,Student,2025-01-31,Absent,,,IT
S003,Student_3,Student,2025-01-31,Absent,,,IT
S004,Student_4,Student,2025-01-31,Present,09:15:00,16:00:00,EEE
S005,Student_5,Student,2025-01-31,Absent,,,ME
S006,Student_6,Student,2025-01-31,Present,09:15:00,16:00:00,CSE
S007,Student_7,Student,2025-01-31,Present,09:15:00,15:45:00,ME
S008,Student_8,Student,2025-01-31,Present,09:30:00,16:00:00,IT
S009,Student_9,Student,2025-01-31,Present,09:00:00,15:45:00,IT
S010,Student_10,Student,2025-01-31,Present,09:00:00,16:00:00,IT
S011,Student_11,Student,2025-01-31,Present,10:00:00,16:00:00,ME
S012,Student_12,Student,2025-01-31,Present,09:00:00,15:45:00,ECE
S013,Student_13,Student,2025-01-31,Present,09:30:00,16:00:00,ECE
S014,Student_14,Student,2025-01-31,Present,09:00:00,15:45:00,EEE
S015,Student_15,Student,2025-01-31,Present,10:00:00,16:00:00,CSE
S016,Student_16,Student,2025-01-31,Present,09:00:00,16:00:00,IT
S017,Student_17,Student,2025-01-31,Present,09:00:00,16:00:00,IT
S018,Student_18,Student,2025-01-31,Present,09:30:00,16:00:00,CSE
S019,Student_19,Student,2025-01-31,Present,09:00:00,16:00:00,ECE
S020,Student_20,Student,2025-01-31,Present,09:30:00,15:00:00,IT
S021,Student_21,Student,2025-01-31,Present,09:30:00,15:00:00,ECE
S022,Student_22,Student,2025-01-31,Present,09:15:00,16:00:00,ME
S023,Student_23,Student,2025-01-31,Present,09:30:00,15:45:00,EEE
S024,Student_24,Student,2025-01-31,Present,09:15:00,15:30:00,ME
S025,Student_25,Student,2025-01-31,Present,09:30:00,16:00:00,ECE
T001,Staff_1,Staff,2025-01-31,Present,09:30:00,15:45:00,Teaching
T002,Staff_2,Staff,2025-01-31,Present,09:00:00,15:45:00,Teaching
T003,Staff_3,Staff,2025-01-31,Present,09:30:00,16:00:00,Admin
T004,Staff_4,Staff,2025-01-31,Present,09:00:00,16:00:00,Admin
T005,Staff_5,Staff,2025-01-31,Present,09:00:00,15:00:00,Admin
S001,Student_1,Student,2025-02-03,Present,09:30:00,15:30:00,CSE
S002,Student_2,Student,2025-02-03,Absent,,,EEE
S003,Student_3,Student,2025-02-03,Present,10:00:00,15:30:00,CSE
S004,Student_4,Student,2025-02-03,Present,09:30:00,16:00:00,CSE
S005,Student_5,Student,2025-02-03,Present,09:30:00,15:30:00,EEE
S006,Student_6,Student,2025-02-03,Absent,,,IT
S007,Student_7,Student,2025-02-03,Present,09:00:00,15:45:00,ME
S008,Student_8,Student,2025-02-03,Present,09:15:00,15:30:00,ME
S009,Student_9,Student,2025-02-03,Present,09:30:00,16:00:00,ECE
S010,Student_10,Student,2025-02-03,Present,09:30:00,15:45:00,CSE
S011,Student_11,Student,2025-02-03,Present,09:00:00,15:45:00,ME
S012,Student_12,Student,2025-02-03,Present,09:00:00,16:00:00,ECE
S013,Student_13,Student,2025-02-03,Present,09:00:00,16:00:00,IT
S014,Student_14,Student,2025-02-03,Absent,,,IT
S015,Student_15,Student,2025-02-03,Absent,,,IT
S016,Student_16,Student,2025-02-03,Present,09:30:00,16:00:00,EEE
S017,Student_17,Student,2025-02-03,Present,09:00:00,16:00:00,CSE
S018,Student_18,Student,2025-02-03,Present,10:00:00,15:30:00,CSE
S019,Student_19,Student,2025-02-03,Present,09:15:00,16:00:00,CSE
S020,Student_20,Student,2025-02-03,Present,09:00:00,15:00:00,EEE
S021,Student_21,Student,2025-02-03,Present,09:30:00,15:30:00,EEE
S022,Student_22,Student,2025-02-03,Present,09:30:00,16:00:00,CSE
S023,Student_23,Student,2025-02-03,Present,09:00:00,15:30:00,ECE
S024,Student_24,Student,2025-02-03,Present,09:00:00,15:30:00,EEE
S025,Student_25,Student,2025-02-03,Present,09:15:00,16:00:00,IT
T001,Staff_1,Staff,2025-02-03,Absent,,,Teaching
T002,Staff_2,Staff,2025-02-03,Present,09:15:00,15:45:00,Teaching
T003,Staff_3,Staff,2025-02-03,Present,10:00:00,15:45:00,Admin
T004,Staff_4,Staff,2025-02-03,Present,09:30:00,15:00:00,Admin
T005,Staff_5,Staff,2025-02-03,Absent,,,Admin
S001,Student_1,Student,2025-02-04,Present,09:00:00,15:30:00,ECE
S002,Student_2,Student,2025-02-04,Absent,,,ME
S003,Student_3,Student,2025-02-04,Present,09:00:00,15:30:00,ECE
S004,Student_4,Student,2025-02-04,Present,09:00:00,15:00:00,IT
S005,Student_5,Student,2025-02-04,Present,09:00:00,15:45:00,IT
